error_event_id,error_type_id,user_id,session_id,event_id,product_id,occurred_at,message,stack_trace,http_status_code,client_info_json
860,3,143,602,7239,4,2025-02-23 18:20:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
861,3,112,478,5742,4,2025-01-19 10:05:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
862,1,94,387,4632,2,2025-01-03 11:26:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
863,3,2,8,104,5,2025-01-01 16:15:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
864,1,7,29,331,1,2025-01-09 16:06:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
865,4,117,497,5992,2,2025-01-31 20:11:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
866,1,200,816,9690,3,2025-01-29 17:06:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
867,2,7,25,293,2,2025-02-28 14:13:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
868,4,37,154,1889,3,2025-01-20 10:09:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
869,4,7,29,334,4,2025-01-09 16:16:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
870,2,200,817,9711,2,2025-01-21 13:25:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
871,1,189,776,9228,3,2025-02-24 18:15:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
872,2,109,454,5460,2,2025-01-23 16:02:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
873,2,35,146,1791,4,2025-01-11 14:20:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
874,2,30,122,1514,5,2025-02-15 11:13:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
875,3,13,62,790,3,2025-01-13 18:05:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
876,3,187,761,9086,2,2025-02-20 15:15:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
877,3,117,496,5970,3,2025-01-27 20:03:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
878,2,47,211,2541,3,2025-02-25 21:21:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
879,1,108,451,5425,5,2025-02-24 10:01:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
880,3,39,166,2030,3,2025-01-03 10:26:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
881,2,172,715,8602,5,2025-02-14 13:17:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
882,1,32,133,1651,2,2025-01-14 20:10:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
883,2,44,188,2287,4,2025-01-08 15:36:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
884,3,103,428,5146,3,2025-01-26 11:02:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
885,1,10,48,604,2,2025-02-06 18:24:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
886,4,9,40,501,4,2025-02-08 15:19:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
887,3,138,579,6934,5,2025-01-05 13:13:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
888,3,197,809,9606,1,2025-01-03 20:29:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
889,1,121,514,6197,3,2025-02-17 18:21:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
890,2,126,531,6388,5,2025-01-26 21:15:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
891,1,43,186,2252,4,2025-02-04 15:25:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
892,3,85,358,4300,4,2025-01-14 17:34:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
893,3,51,225,2692,4,2025-01-28 21:03:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
894,1,162,676,8122,5,2025-02-21 14:36:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
895,3,142,599,7208,4,2025-01-25 17:32:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
896,4,2,7,96,2,2025-01-23 14:46:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
897,3,166,691,8288,2,2025-02-20 15:12:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
898,2,141,590,7083,1,2025-02-25 17:05:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
899,1,11,52,656,5,2025-02-23 14:29:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
900,4,23,91,1148,2,2025-01-20 11:22:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
901,4,191,783,9306,3,2025-02-27 09:07:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
902,3,5,21,249,1,2025-02-06 16:06:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
903,4,170,708,8504,2,2025-01-17 19:07:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
904,3,42,175,2120,3,2025-01-27 12:18:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
905,1,125,528,6359,3,2025-01-26 18:36:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
906,2,79,337,4044,4,2025-02-05 15:08:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
907,3,46,208,2514,3,2025-02-04 17:19:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
908,4,57,245,2949,4,2025-01-02 14:22:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
909,1,147,621,7442,3,2025-01-21 11:18:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
910,4,110,460,5539,1,2025-02-09 12:36:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
911,3,94,391,4688,3,2025-01-20 11:17:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
912,3,42,177,2151,4,2025-02-19 20:10:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
913,3,198,812,9646,5,2025-01-03 21:19:00,Simulated JS_RUNTIME_ERROR on /billing,Traceback (most recent call last): ...,200,{}
914,2,70,297,3549,1,2025-02-22 13:07:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
915,1,180,741,8881,5,2025-02-01 10:23:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
916,1,59,253,3044,5,2025-01-02 19:04:00,Simulated 500_INTERNAL on /billing,Traceback (most recent call last): ...,500,{}
917,3,200,816,9691,1,2025-01-29 17:10:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
918,4,134,563,6753,4,2025-01-02 21:09:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
919,4,91,376,4520,1,2025-01-30 13:31:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
920,1,42,174,2109,2,2025-01-07 12:04:00,Simulated 500_INTERNAL on /signup,Traceback (most recent call last): ...,500,{}
921,2,59,251,3032,3,2025-02-04 20:24:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
922,3,44,187,2271,3,2025-01-10 13:29:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
923,4,41,170,2068,4,2025-01-11 09:06:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
924,3,108,450,5412,2,2025-02-12 13:09:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
925,4,172,711,8547,1,2025-02-14 08:38:00,Simulated TIMEOUT_API on /,Traceback (most recent call last): ...,200,{}
926,4,141,590,7095,2,2025-02-25 17:31:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
927,3,49,218,2626,3,2025-02-19 10:16:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
928,3,112,473,5685,1,2025-01-11 12:09:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
929,2,55,238,2868,4,2025-02-15 11:35:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
930,3,75,319,3800,1,2025-01-06 14:15:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
931,2,62,268,3234,3,2025-01-30 16:31:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
932,1,68,290,3458,4,2025-02-18 08:15:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
933,4,74,310,3699,5,2025-02-20 10:22:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
934,3,197,808,9591,1,2025-01-03 17:16:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
935,3,184,750,8952,3,2025-02-24 09:19:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
936,1,187,760,9077,3,2025-01-26 21:35:00,Simulated 500_INTERNAL on /dashboard,Traceback (most recent call last): ...,500,{}
937,3,117,496,5975,4,2025-01-27 20:19:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
938,4,4,11,145,3,2025-01-21 10:44:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
939,4,126,533,6422,3,2025-01-28 12:14:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
940,4,1,2,20,4,2025-01-22 19:20:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
941,4,35,145,1776,3,2025-01-18 10:14:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
942,3,88,366,4393,2,2025-02-10 20:11:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
943,4,110,463,5581,5,2025-02-05 09:39:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
944,2,102,424,5099,5,2025-02-02 20:37:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
945,3,167,695,8338,2,2025-02-16 20:08:00,Simulated JS_RUNTIME_ERROR on /signup,Traceback (most recent call last): ...,200,{}
946,3,89,370,4443,4,2025-02-28 20:28:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
947,3,191,783,9311,3,2025-02-27 09:18:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
948,3,142,599,7210,1,2025-01-25 17:36:00,Simulated JS_RUNTIME_ERROR on /,Traceback (most recent call last): ...,200,{}
949,3,119,507,6114,3,2025-01-07 11:11:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
950,2,24,98,1223,5,2025-01-24 11:03:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
951,2,4,11,136,4,2025-01-21 10:24:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
952,2,165,684,8199,5,2025-01-04 10:29:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
953,2,43,184,2232,1,2025-01-19 12:29:00,Simulated 404_NOT_FOUND on /,Traceback (most recent call last): ...,200,{}
954,3,150,635,7595,4,2025-01-25 08:13:00,Simulated JS_RUNTIME_ERROR on /reports,Traceback (most recent call last): ...,200,{}
955,2,194,801,9503,4,2025-02-18 19:11:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
956,4,143,607,7284,5,2025-03-01 19:10:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
957,3,129,541,6492,3,2025-02-08 20:06:00,Simulated JS_RUNTIME_ERROR on /dashboard,Traceback (most recent call last): ...,200,{}
958,2,111,466,5600,5,2025-01-01 09:18:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
959,4,96,393,4713,5,2025-01-07 14:11:00,Simulated TIMEOUT_API on /billing,Traceback (most recent call last): ...,200,{}
960,2,169,704,8469,2,2025-01-21 16:30:00,Simulated 404_NOT_FOUND on /signup,Traceback (most recent call last): ...,200,{}
961,4,182,746,8920,2,2025-01-15 19:12:00,Simulated TIMEOUT_API on /signup,Traceback (most recent call last): ...,200,{}
962,2,61,260,3127,3,2025-01-21 10:10:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
963,1,111,466,5594,1,2025-01-01 09:02:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
964,4,8,32,382,3,2025-01-17 17:17:00,Simulated TIMEOUT_API on /dashboard,Traceback (most recent call last): ...,200,{}
965,2,175,719,8636,5,2025-02-16 09:10:00,Simulated 404_NOT_FOUND on /billing,Traceback (most recent call last): ...,200,{}
966,1,187,764,9101,1,2025-03-01 10:13:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
967,2,180,740,8863,3,2025-02-06 16:28:00,Simulated 404_NOT_FOUND on /dashboard,Traceback (most recent call last): ...,200,{}
968,1,147,621,7441,1,2025-01-21 11:16:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
969,1,3,9,109,4,2025-02-16 12:13:00,Simulated 500_INTERNAL on /reports,Traceback (most recent call last): ...,500,{}
970,2,154,644,7691,4,2025-01-29 13:15:00,Simulated 404_NOT_FOUND on /reports,Traceback (most recent call last): ...,200,{}
971,4,52,227,2725,4,2025-01-27 14:11:00,Simulated TIMEOUT_API on /reports,Traceback (most recent call last): ...,200,{}
972,1,132,556,6674,1,2025-02-09 08:14:00,Simulated 500_INTERNAL on /,Traceback (most recent call last): ...,500,{}
